631,21
632,28
633,18
634,21
635,17
636,15
637,26
638,14
639,15
640,18
641,16
642,12
643,12
644,27
645,16
646,12
647,16
648,15
649,15
650,23
651,21
652,15
653,15
654,15
655,13
656,10
657,16
658,15
659,22
660,16
661,11
662,13
663,16
664,18
665,20
666,8
667,15
668,16
669,16
670,16
671,8
672,16
673,14
674,13
675,23
676,22
677,17
678,12
679,20
680,8
681,13
682,23
683,10
684,14
685,8
686,17
687,15
688,19
689,11
690,8
691,13
692,11
693,15
694,12
695,10
696,6
697,13
698,12
699,12
700,17
701,24
702,15
703,11
704,11
705,12
706,13
707,18
708,8
709,14
710,10
711,17
712,7
713,14
714,18
715,10
716,15
717,18
718,15
719,10
720,12
721,11
722,5
723,12
724,12
725,15
726,8
727,11
728,9
729,6
730,8
731,7
732,8
733,14
734,7
735,9
736,11
737,7
738,12
739,7
740,7
741,7
742,5
743,9
744,9
745,9
746,8
747,11
748,5
749,7
750,8
751,10
752,4
753,6
754,12
755,7
756,10
757,12
758,8
759,10
760,9
761,9
762,11
763,9
764,9
765,11
766,7
767,10
768,0
769,12
770,13
771,14
772,8
773,9
774,7
775,6
776,13
777,11
778,8
779,8
780,15
781,9
782,8
783,9
784,8
785,14
786,7
787,12
788,11
789,5
790,8
791,4
792,5
793,10
794,7
795,6
796,4
797,3
798,4
799,5
800,13
801,8
802,9
803,7
804,6
805,8
806,9
807,9
808,4
809,14
810,5
811,5
812,9
813,6
814,6
815,4
816,5
817,8
818,7
819,10
820,4
821,10
822,6
823,7
824,7
825,5
826,7
827,10
828,9
829,10
830,6
831,5
832,11
833,9
834,7
835,7
836,6
837,4
838,8
839,5
840,4
841,3
842,6
843,8
844,8
845,5
846,4
847,4
848,2
849,7
850,4
851,4
852,3
853,5
854,7
855,5
856,5
857,9
858,1
859,6
860,7
861,10
862,8
863,4
864,5
865,7
866,7
867,8
868,8
869,6
870,9
871,8
872,11
873,8
874,5
875,4
876,6
877,4
878,3
879,4
880,3
881,2
882,5
883,5
884,4
885,7
886,2
887,6
888,4
889,3
890,3
891,2
892,3
893,4
894,1
895,2
896,2
897,1
898,4
899,2
900,5
901,2
902,3
903,3
904,1
905,5
906,6
907,1
908,2
909,5
910,1
911,2
912,2
913,5
914,1
915,1
916,1
917,2
918,1
919,2
920,0
921,1
922,2
923,1
924,3
925,5
926,2
927,0
928,5
929,1
930,3
931,3
932,0
933,2
934,3
935,3
936,2
937,0
938,2
939,0
940,1
941,4
942,1
943,3
944,1
945,0
946,2
947,1
948,5
949,2
950,2
951,2
952,2
953,1
954,4
955,3
956,7
957,1
958,2
959,2
960,2
961,2
962,4
963,1
964,3
965,8
966,2
967,3
968,2
969,3
970,3
971,4
972,1
973,1
974,2
975,1
976,4
977,3
978,2
979,1
980,2
981,2
982,3
983,1
984,1
985,2
986,0
987,1
988,1
989,0
990,0
991,3
992,0
993,1
994,1
995,1
996,1
997,3
998,2
999,0
1000,0
1001,0
1002,0
1003,0
1004,1
1005,1
1006,1
1007,3
1008,1
1009,1
1010,2
1011,0
1012,0
1013,1
1014,1
1015,0
1016,1
1017,1
1018,1
1019,2
1020,0
1021,1
1022,1
1023,782
