0,43
1,109
2,797
3,2146
4,2742
5,2858
6,2909
7,3105
8,3176
9,3389
10,3480
11,3659
12,3934
13,4009
14,4016
15,4188
16,4430
17,4684
18,5337
19,5646
20,6334
21,7088
22,7810
23,8368
24,9349
25,10237
26,11050
27,11770
28,12742
29,13064
30,13622
31,13885
32,14335
33,14528
34,14916
35,14510
36,14737
37,14680
38,14512
39,14175
40,13872
41,13698
42,13785
43,13175
44,13187
45,12728
46,12378
47,12102
48,11784
49,11795
50,11315
51,11147
52,10766
53,10503
54,10292
55,9991
56,9792
57,9315
58,9107
59,8788
60,8365
61,8216
62,8011
63,7644
64,7515
65,7279
66,7068
67,6766
68,6497
69,6264
70,6136
71,5931
72,5603
73,5426
74,5180
75,4973
76,4930
77,4839
78,4581
79,4488
80,4379
81,4244
82,3973
83,3925
84,3848
85,3742
86,3552
87,3489
88,3382
89,3290
90,3147
91,3127
92,3055
93,3028
94,2946
95,2775
96,2880
97,2719
98,2681
99,2603
100,2477
101,2463
102,2231
103,2166
104,2159
105,2082
106,1972
107,1919
108,1792
109,1732
110,1569
111,1555
112,1501
113,1465
114,1444
115,1412
116,1384
117,1389
118,1305
119,1321
120,1259
121,1195
122,1144
123,1126
124,1084
125,1145
126,1100
127,1022
128,982
129,942
130,942
131,921
132,906
133,909
134,844
135,827
136,854
137,855
138,781
139,768
140,824
141,778
142,764
143,806
144,766
145,740
146,683
147,684
148,672
149,664
150,607
151,584
152,597
153,535
154,558
155,547
156,480
157,511
158,467
159,465
160,480
161,448
162,485
163,473
164,428
165,442
166,420
167,429
168,415
169,399
170,366
171,392
172,374
173,368
174,358
175,371
176,339
177,395
178,374
179,309
180,319
181,338
182,315
183,316
184,322
185,340
186,326
187,303
188,287
189,302
190,298
191,283
192,293
193,288
194,307
195,289
196,256
197,290
198,285
199,276
200,282
201,271
202,274
203,290
204,268
205,254
206,249
207,253
208,264
209,235
210,285
211,242
212,205
213,255
214,268
215,232
216,226
217,227
218,236
219,191
220,238
221,203
222,233
223,214
224,214
225,233
226,215
227,196
228,221
229,217
230,214
231,213
232,213
233,187
234,230
235,245
236,229
237,229
238,221
239,233
240,214
241,187
242,232
243,217
244,211
245,198
246,209
247,207
248,192
249,221
250,170
251,201
252,197
253,171
254,185
255,196
256,133
257,185
258,149
259,157
260,151
261,130
262,135
263,148
264,133
265,130
266,156
267,131
268,157
269,132
270,138
271,160
272,133
273,134
274,125
275,116
276,105
277,129
278,123
279,133
280,155
281,136
282,125
283,121
284,133
285,123
286,131
287,125
288,115
289,104
290,121
291,109
292,127
293,107
294,145
295,121
296,119
297,128
298,128
299,111
300,110
301,112
302,121
303,96
304,111
305,94
306,113
307,96
308,102
309,107
310,107
311,98
312,99
313,116
314,112
315,85
316,115
317,89
318,113
319,119
320,89
321,104
322,103
323,103
324,104
325,102
326,79
327,102
328,81
329,110
330,102
331,92
332,97
333,110
334,78
335,82
336,114
337,97
338,83
339,96
340,83
341,94
342,83
343,94
344,82
345,81
346,81
347,84
348,101
349,98
350,88
351,90
352,90
353,96
354,87
355,90
356,103
357,96
358,74
359,82
360,97
361,90
362,83
363,79
364,89
365,100
366,73
367,88
368,82
369,71
370,75
371,84
372,92
373,83
374,102
375,80
376,65
377,84
378,105
379,90
380,91
381,74
382,88
383,86
384,88
385,88
386,80
387,67
388,77
389,83
390,65
391,72
392,69
393,65
394,62
395,74
396,84
397,78
398,73
399,82
400,75
401,66
402,64
403,75
404,52
405,70
406,63
407,61
408,73
409,71
410,77
411,72
412,68
413,59
414,63
415,59
416,63
417,73
418,68
419,56
420,67
421,66
422,75
423,69
424,55
425,59
426,92
427,62
428,66
429,65
430,80
431,66
432,70
433,69
434,86
435,67
436,70
437,72
438,75
439,70
440,76
441,60
442,64
443,65
444,74
445,75
446,78
447,71
448,66
449,70
450,71
451,69
452,55
453,58
454,71
455,66
456,62
457,62
458,73
459,58
460,66
461,63
462,61
463,67
464,70
465,66
466,61
467,64
468,59
469,63
470,74
471,46
472,43
473,57
474,50
475,63
476,47
477,55
478,56
479,50
480,53
481,51
482,35
483,54
484,46
485,57
486,38
487,46
488,41
489,40
490,36
491,37
492,31
493,47
494,24
495,38
496,38
497,27
498,31
499,25
500,33
501,23
502,29
503,32
504,41
505,23
506,31
507,34
508,32
509,22
510,34
511,36
512,16
513,32
514,23
515,31
516,18
517,24
518,27
519,22
520,23
521,20
522,31
523,26
524,22
525,26
526,21
527,21
528,18
529,16
530,19
531,20
532,32
533,27
534,25
535,27
536,18
537,37
538,31
539,25
540,26
541,23
542,27
543,26
544,36
545,31
546,43
547,27
548,32
549,41
550,38
551,44
552,33
553,39
554,38
555,45
556,35
557,48
558,36
559,46
560,50
561,47
562,41
563,47
564,58
565,40
566,35
567,44
568,43
569,50
570,43
571,44
572,40
573,38
574,44
575,40
576,39
577,35
578,29
579,32
580,43
581,36
582,23
583,33
584,45
585,20
586,23
587,13
588,26
589,17
590,26
591,21
592,21
593,26
594,16
595,26
596,20
597,19
598,21
599,22
600,16
601,18
602,18
603,24
604,23
605,17
606,17
607,11
608,16
609,27
610,14
611,15
612,18
613,22
614,19
615,27
616,20
617,22
618,14
619,12
620,16
621,17
622,16
623,11
624,10
625,17
626,15
627,12
628,12
629,14
630,17
631,16
632,14
633,8
634,8
635,12
636,9
637,5
638,15
639,9
640,12
641,10
642,10
643,10
644,8
645,14
646,6
647,9
648,10
649,6
650,6
651,5
652,8
653,9
654,11
655,15
656,9
657,8
658,11
659,10
660,9
661,13
662,17
663,12
664,15
665,12
666,8
667,8
668,14
669,15
670,14
671,6
672,10
673,10
674,9
675,6
676,4
677,6
678,8
679,4
680,6
681,11
682,7
683,4
684,6
685,10
686,3
687,7
688,19
689,8
690,8
691,7
692,7
693,7
694,5
695,10
696,6
697,3
698,10
699,9
700,1
701,9
702,6
703,6
704,12
705,6
706,11
707,7
708,5
709,9
710,15
711,7
712,3
713,17
714,7
715,12
716,12
717,6
718,8
719,9
720,9
721,9
722,5
723,9
724,8
725,5
726,4
727,6
728,8
729,8
730,4
731,5
732,4
733,6
734,3
735,6
736,3
737,9
738,7
739,4
740,9
741,12
742,4
743,9
744,8
745,9
746,4
747,8
748,8
749,8
750,12
751,9
752,5
753,4
754,7
755,5
756,6
757,4
758,7
759,6
760,3
761,5
762,5
763,9
764,6
765,9
766,6
767,5
768,5
769,5
770,4
771,4
772,9
773,2
774,5
775,8
776,3
777,4
778,7
779,4
780,5
781,8
782,11
783,6
784,7
785,9
786,8
787,5
788,7
789,7
790,8
791,7
792,5
793,7
794,5
795,10
796,4
797,7
798,5
799,8
800,6
801,4
802,7
803,7
804,6
805,3
806,6
807,6
808,10
809,5
810,4
811,4
812,5
813,2
814,7
815,5
816,4
817,6
818,12
819,10
820,4
821,2
822,9
823,2
824,4
825,4
826,6
827,5
828,3
829,8
830,8
831,6
832,4
833,3
834,5
835,6
836,8
837,6
838,6
839,8
840,4
841,3
842,7
843,4
844,5
845,4
846,6
847,7
848,5
849,9
850,7
851,5
852,7
853,4
854,4
855,6
856,2
857,3
858,8
859,5
860,7
861,5
862,4
863,4
864,4
865,4
866,6
867,7
868,5
869,3
870,2
871,5
872,5
873,7
874,7
875,1
876,5
877,7
878,6
879,2
880,3
881,8
882,4
883,3
884,4
885,3
886,3
887,3
888,5
889,3
890,1
891,4
892,2
893,0
894,1
895,2
896,2
897,4
898,1
899,0
900,3
901,3
902,2
903,4
904,6
905,3
906,1
907,0
908,2
909,0
910,0
911,5
912,2
913,2
914,1
915,1
916,0
917,0
918,2
919,3
920,2
921,2
922,2
923,1
924,3
925,4
926,0
927,2
928,3
929,2
930,1
931,0
932,1
933,1
934,3
935,1
936,1
937,1
938,3
939,1
940,1
941,1
942,3
943,1
944,1
945,2
946,4
947,4
948,2
949,5
950,6
951,1
952,6
953,1
954,7
955,6
956,1
957,4
958,2
959,0
960,3
961,4
962,5
963,3
964,3
965,5
966,2
967,2
968,1
969,1
970,3
971,3
972,1
973,3
974,4
975,3
976,1
977,2
978,4
979,3
980,2
981,2
982,1
983,1
984,4
985,3
986,0
987,1
988,1
989,1
990,2
991,1
992,3
993,2
994,0
995,3
996,0
997,1
998,0
999,1
1000,2
1001,0
1002,0
1003,2
1004,1
1005,0
1006,0
1007,0
1008,0
1009,0
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,2
1017,0
1018,1
1019,0
1020,1
1021,0
1022,0
1023,771
