806,1
807,2
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,1
825,1
826,0
827,0
828,0
829,0
830,0
831,0
832,1
833,0
834,0
835,0
836,0
837,0
838,0
839,1
840,1
841,2
842,0
843,2
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,2
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,1
864,0
865,0
866,1
867,0
868,2
869,0
870,0
871,1
872,0
873,1
874,1
875,0
876,0
877,1
878,0
879,0
880,0
881,2
882,0
883,0
884,1
885,1
886,1
887,0
888,0
889,1
890,0
891,0
892,0
893,0
894,0
895,1
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,1
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,1
945,0
946,1
947,0
948,0
949,0
950,0
951,1
952,0
953,0
954,0
955,0
956,0
957,1
958,1
959,0
960,0
961,1
962,0
963,0
964,0
965,0
966,0
967,1
968,1
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,1
979,0
980,0
981,0
982,0
983,2
984,0
985,0
986,0
987,1
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,1
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,45
